wavelength,response
4.67000000,0.00000059
4.68000000,0.00000015
4.69000000,0.00000027
4.70000000,0.00000062
4.71000000,0.00000000
4.72000000,0.00000000
4.73000000,0.00000000
4.74000000,0.00000000
4.75000000,0.00000001
4.76000000,0.00000000
4.77000000,0.00000000
4.78000000,0.00000000
4.79000000,0.00000000
4.80000000,0.00000001
4.81000000,0.00000000
4.82000000,0.00000000
4.83000000,0.00000000
4.84000000,0.00000000
4.85000000,0.00000000
4.86000000,0.00000001
4.87000000,0.00000000
4.88000000,0.00000000
4.89000000,0.00000000
4.90000000,0.00000000
4.91000000,0.00000000
4.92000000,0.00000000
4.93000000,0.00000000
4.94000000,0.00000001
4.95000000,0.00000000
4.96000000,0.00000002
4.97000000,0.00000002
4.98000000,0.00000001
4.99000000,0.00000004
5.00000000,0.00000007
5.01000000,0.00000005
5.02000000,0.00000004
5.03000000,0.00000003
5.04000000,0.00000003
5.05000000,0.00000003
5.06000000,0.00000003
5.07000000,0.00000003
5.08000000,0.00000003
5.09000000,0.00000003
5.10000000,0.00000003
5.11000000,0.00000003
5.12000000,0.00000003
5.13000000,0.00000003
5.14000000,0.00000003
5.15000000,0.00000003
5.16000000,0.00000003
5.17000000,0.00000003
5.18000000,0.00000003
5.19000000,0.00000003
5.20000000,0.00000003
5.21000000,0.00000003
5.22000000,0.00000003
5.23000000,0.00000003
5.24000000,0.00000003
5.25000000,0.00000003
5.26000000,0.00000003
5.27000000,0.00000003
5.28000000,0.00000004
5.29000000,0.00000004
5.30000000,0.00000004
5.31000000,0.00000004
5.32000000,0.00000005
5.33000000,0.00000005
5.34000000,0.00000004
5.35000000,0.00000004
5.36000000,0.00000005
5.37000000,0.00000004
5.38000000,0.00000004
5.39000000,0.00000005
5.40000000,0.00000005
5.41000000,0.00000005
5.42000000,0.00000005
5.43000000,0.00000005
5.44000000,0.00000004
5.45000000,0.00000004
5.46000000,0.00000005
5.47000000,0.00000005
5.48000000,0.00000004
5.49000000,0.00000005
5.50000000,0.00000004
5.51000000,0.00000004
5.52000000,0.00000004
5.53000000,0.00000004
5.54000000,0.00000004
5.55000000,0.00000003
5.56000000,0.00000003
5.57000000,0.00000003
5.58000000,0.00000003
5.59000000,0.00000002
5.60000000,0.00000002
5.61000000,0.00000002
5.62000000,0.00000002
5.63000000,0.00000002
5.64000000,0.00000002
5.65000000,0.00000001
5.66000000,0.00000001
5.67000000,0.00000001
5.68000000,0.00000001
5.69000000,0.00000001
5.70000000,0.00000001
5.71000000,0.00000000
5.72000000,0.00000001
5.73000000,0.00000000
5.74000000,0.00000001
5.75000000,0.00000001
5.76000000,0.00000001
5.77000000,0.00000001
5.78000000,0.00000001
5.79000000,0.00000001
5.80000000,0.00000001
5.81000000,0.00000001
5.82000000,0.00000001
5.83000000,0.00000001
5.84000000,0.00000002
5.85000000,0.00000002
5.86000000,0.00000002
5.87000000,0.00000002
5.88000000,0.00000002
5.89000000,0.00000002
5.90000000,0.00000002
5.91000000,0.00000002
5.92000000,0.00000002
5.93000000,0.00000003
5.94000000,0.00000003
5.95000000,0.00000003
5.96000000,0.00000003
5.97000000,0.00000003
5.98000000,0.00000003
5.99000000,0.00000003
6.00000000,0.00000003
6.01000000,0.00000003
6.02000000,0.00000003
6.03000000,0.00000003
6.04000000,0.00000003
6.05000000,0.00000003
6.06000000,0.00000003
6.07000000,0.00000003
6.08000000,0.00000003
6.09000000,0.00000003
6.10000000,0.00000003
6.11000000,0.00000003
6.12000000,0.00000003
6.13000000,0.00000003
6.14000000,0.00000003
6.15000000,0.00000004
6.16000000,0.00000004
6.17000000,0.00000004
6.18000000,0.00000004
6.19000000,0.00000005
6.20000000,0.00000005
6.21000000,0.00000007
6.22000000,0.00000007
6.23000000,0.00000008
6.24000000,0.00000012
6.25000000,0.00000016
6.26000000,0.00000022
6.27000000,0.00000028
6.28000000,0.00000036
6.29000000,0.00000042
6.30000000,0.00000045
6.31000000,0.00000022
6.32000000,0.00000065
6.33000000,0.00000061
6.34000000,0.00000054
6.35000000,0.00000050
6.36000000,0.00000005
6.37000000,0.00000004
6.38000000,0.00000007
6.39000000,0.00000039
6.40000000,0.00000035
6.41000000,0.00000070
6.42000000,0.00000067
6.43000000,0.00000048
6.44000000,0.00000062
6.45000000,0.00000061
6.46000000,0.00000047
6.47000000,0.00000058
6.48000000,0.00000021
6.49000000,0.00000058
6.50000000,0.00000050
